ID,Neo Reference ID,Name,Limited Name,Designation,NASA JPL URL,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Min Diameter (m),Max Diameter (m),Min Diameter (miles),Max Diameter (miles),Min Diameter (feet),Max Diameter (feet),Is Potentially Hazardous,Close Approach Date,Close Approach Date (Full),Epoch Date Close Approach,Relative Velocity (km/s),Relative Velocity (km/h),Relative Velocity (miles/h),Miss Distance (astronomical),Miss Distance (lunar),Miss Distance (km),Miss Distance (miles),Orbiting Body
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,1999-04-01,1999-Apr-01 14:44,922977840000,17.8563635677,64282.9088435688,39942.8996644942,0.1894094349,73.6802701761,28335248.018943663,17606706.6851340294,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2016-03-27,2016-Mar-27 11:19,1459077540000,20.2354305643,72847.5500315369,45264.634629318,0.2371770559,92.2618747451,35481182.375510933,22046984.3958915554,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2033-03-23,2033-Mar-23 16:37,1995208620000,22.6518728569,81546.742284916,50669.9743936468,0.3063343265,119.1640530085,45826962.752284555,28475554.225274659,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2043-08-24,2043-Aug-24 20:36,2324061360000,24.2545555506,87316.3999823137,54255.0153112327,0.3600312698,140.0521639522,53859911.095475326,33466996.8694624588,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2050-03-17,2050-Mar-17 21:01,2531163660000,26.4321538468,95155.7538485315,59126.0849399389,0.4296532456,167.1351125384,64275210.380346872,39938763.7452639536,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2060-08-19,2060-Aug-19 18:18,2860165080000,21.6938338931,78097.8020152374,48526.9370355235,0.277291319,107.866323091,41482190.69189053,25775838.054448114,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2077-08-17,2077-Aug-17 02:41,3396393660000,20.1511863591,72544.2708926372,45076.1887665945,0.2346115592,91.2638965288,35097389.533698904,21808506.5823527152,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2094-08-13,2094-Aug-13 08:54,3932528040000,18.0439420136,64958.1912488804,40362.4938901724,0.1931272779,75.1265111031,28891429.412738073,17952301.7777804874,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2111-08-16,2111-Aug-16 02:17,4469134620000,18.8827202361,67977.7928498743,42238.7568960789,0.2036380577,79.2152044453,30463819.682857099,18929339.7857780062,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2128-08-22,2128-Aug-22 00:22,5006190120000,22.6619669116,81583.0808818525,50692.5537846155,0.3061776203,119.1030942967,45803519.838548761,28460987.4741484618,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2135-03-18,2135-Mar-18 01:17,5213467020000,27.3355296428,98407.9067139097,61146.8462578735,0.4727586965,183.9031329385,70723694.020376455,43945665.676666879,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2145-08-28,2145-Aug-28 19:43,5543235780000,26.6634410788,95988.3878835212,59643.4513490691,0.4415087162,171.7468906018,66048763.529954494,41040798.5703962572,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2152-03-28,2152-Mar-28 11:54,5750913240000,20.6973847809,74510.5852110841,46297.9800162984,0.2858842539,111.2089747671,42767675.449979193,26574601.2439831434,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2169-04-07,2169-Apr-07 18:18,6288257880000,15.114967398,54413.8826327503,33810.6705725553,0.2257334627,87.8103169903,33769245.207644449,20983235.9664494362,Earth
2001863,2001863,1863 Antinous (1948 EA),Antinous,1863,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001863,15.44,2.1704759431,4.8533317522,2170.4759430711,4853.331752235,1.3486708072,3.0157196042,7120.9842930655,15923.0049460028,False,2186-07-23,2186-Jul-23 19:33,6833964780000,10.9653903198,39475.4051512098,24528.481606317,0.2804737744,109.1042982416,41958279.241100528,26071665.7612141664,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1902-11-17,1902-Nov-17 09:10,-2118235800000,22.5061437991,81022.1176767946,50343.9930642283,0.2966429451,115.3941056439,44377152.737486937,27574684.0559842506,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1904-05-09,1904-May-09 17:03,-2071637820000,15.4113288985,55480.784034717,34473.6016131273,0.35270991,137.20415499,52764651.2638917,32786433.96823746,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1909-11-13,1909-Nov-13 09:44,-1897654560000,21.1217870027,76038.433209729,47247.3253463452,0.1472282098,57.2717736122,22025026.589993126,13685716.9078960988,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1909-12-13,1909-Dec-13 05:42,-1895077080000,32.4205199237,116713.8717253942,72521.4610173706,0.4983284197,193.8497552633,74548870.147586039,46322519.9059197782,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1918-09-10,1918-Sep-10 09:14,-1619189160000,24.1756507684,87032.3427661457,54078.5132037754,0.4465208478,173.6966097942,66798567.741474186,41506705.3030523268,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1920-04-18,1920-Apr-18 09:19,-1568558460000,32.672160012,117619.7760431222,73084.3547307945,0.4814444109,187.2818758401,72023058.394044783,44753053.2594046854,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1925-10-21,1925-Oct-21 07:13,-1394729220000,20.9598170177,75455.3412637031,46885.0146868826,0.3346874757,130.1934280473,50068533.480396759,31111144.0617989142,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1927-05-04,1927-May-04 11:36,-1346329440000,21.7701361171,78372.4900215326,48697.617480324,0.2642493756,102.7930071084,39531143.738589972,24563513.6938947336,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1932-11-26,1932-Nov-26 13:45,-1170670500000,25.1725070671,90621.0254414225,56308.3810583105,0.3318938856,129.1067214984,49650618.351783672,30851463.6424197936,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1934-05-08,1934-May-08 07:16,-1125074640000,13.9433405085,50196.0258307098,31189.8583835319,0.4402926741,171.2738502249,65866846.221964167,40927760.3968608246,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1934-06-20,1934-Jun-20 20:40,-1121311200000,13.0677488281,47043.895781066,29231.2473535185,0.4620555564,179.7396114396,69122527.059104868,42950746.6619404584,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1941-08-14,1941-Aug-14 11:56,-895665840000,23.8982813145,86033.8127321125,53458.0654723507,0.4927127771,191.6652702919,73708781.975944777,45800513.3218288426,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1948-09-23,1948-Sep-23 00:33,-671326020000,23.3375041193,84015.0148293335,52203.6629643711,0.4132384495,160.7497568555,61819591.847302565,38412913.143462797,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1950-04-24,1950-Apr-24 09:14,-621355560000,29.0294763525,104506.1148691487,64936.0356529996,0.3873546867,150.6809731263,57947436.064837329,36006867.1100759802,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1950-07-01,1950-Jul-01 14:12,-615462480000,21.7425233573,78273.0840862544,48635.8504979285,0.1227346347,47.7437728983,18360839.926348089,11408896.8926540682,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1955-11-04,1955-Nov-04 21:09,-446784660000,20.8798802525,75167.5689088906,46706.2041367492,0.3038602668,118.2016437852,45456848.690911716,28245576.0117690408,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1957-05-08,1957-May-08 06:31,-399230940000,18.3847774985,66185.198994443,41124.9087862971,0.2836506221,110.3400919969,42433528.890334927,26366972.1997069126,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1962-12-05,1962-Dec-05 20:43,-223183020000,28.5894428984,102921.994434406,63951.7248195341,0.4039523379,157.1374594431,60430409.331360273,37549715.1550788474,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1964-07-16,1964-Jul-16 03:43,-172354620000,19.4592190667,70053.188640106,43528.3271302925,0.495195659,192.631111351,74080215.81964633,46031311.610046154,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1971-08-28,1971-Aug-28 11:20,52226400000,24.4684130648,88086.2870333502,54733.3931846947,0.4733103111,184.1177110179,70806214.389597357,43996941.4564112466,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1978-10-06,1978-Oct-06 22:13,276559980000,22.1577792838,79768.0054217956,49564.736480004,0.376213977,146.347237053,56280809.62342899,34971273.460500462,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1980-04-29,1980-Apr-29 02:57,325825020000,25.4823208801,91736.3551681919,57001.4035765912,0.3113953443,121.1327889327,46584080.235196641,28946005.2140540058,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1985-11-16,1985-Nov-16 13:13,500994780000,22.3316246724,80393.8488204679,49953.6112295846,0.2986989339,116.1938852871,44684724.282710793,27765800.1520152234,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1987-05-11,1987-May-11 01:19,547694340000,15.6518013924,56346.4850126987,35011.514534696,0.346512469,134.793350441,51837527.29084103,32210345.844945014,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1991-02-14,1991-Feb-14 20:45,666564300000,23.5887896624,84919.6427846353,52765.7635958197,0.1382703348,53.7871602372,20684947.570266876,12853030.4172238488,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,1992-12-12,1992-Dec-12 18:55,724186500000,32.0024589582,115208.8522496348,71586.3004436689,0.4912098023,191.0806130947,73483940.147201101,45660803.0878971538,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2001-09-09,2001-Sep-09 17:59,1000058340000,24.2472288417,87290.0238299497,54238.6261958929,0.4469609288,173.8678013032,66864402.921701656,41547613.3871126128,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2003-04-19,2003-Apr-19 07:42,1050738120000,32.9736299504,118705.0678214472,73758.7128360542,0.4942900311,192.2788220979,73944735.814793757,45947128.2386655666,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2005-03-27,2005-Mar-27 11:06,1111921560000,21.3041574105,76694.966677796,47655.269711545,0.1322811671,51.4573740019,19788980.839274077,12296302.5064011826,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2008-10-20,2008-Oct-20 13:49,1224510540000,21.0865863825,75911.7109768751,47168.5850789366,0.3376903384,131.3615416376,50517755.344219208,31390277.5843847504,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2010-05-04,2010-May-04 13:10,1272978600000,22.0368738022,79332.7456880071,49294.2830081953,0.271174458,105.486864162,40567121.31520446,25207240.310003148,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2015-11-27,2015-Nov-27 06:14,1448604840000,24.9859435769,89949.3968769232,55891.0571872193,0.3323167795,129.2712272255,49713882.378459665,30890774.085746777,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2017-05-08,2017-May-08 23:45,1494287100000,13.9797441763,50327.0790347416,31271.2897480037,0.4348851704,169.1703312856,65057895.186427048,40425101.5319793424,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2024-08-13,2024-Aug-13 15:16,1723562160000,23.8245331571,85768.3193655085,53293.098219085,0.4924242455,191.5530314995,73665618.263157085,45773692.634394373,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2031-09-22,2031-Sep-22 12:02,1947844920000,23.5114782136,84641.3215689042,52592.8256159672,0.4167746338,162.1253325482,62348597.486510006,38741622.0052338428,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2033-04-23,2033-Apr-23 23:05,1997910300000,29.6168254483,106620.5716140258,66249.8768453929,0.406495145,158.126611405,60810807.85734115,37786083.83856187,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2038-11-03,2038-Nov-03 00:44,2172357840000,20.8671818702,75121.8547325947,46677.7991253725,0.3093955147,120.3548552183,46284909.986673689,28760109.4417233482,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2040-05-08,2040-May-08 02:12,2220055920000,18.9307970274,68150.8692985252,42346.2998705197,0.2817586087,109.6040987843,42150487.715683469,26191098.5691471122,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2045-11-10,2045-Nov-10 19:00,2393953200000,22.2462622107,80086.5439586914,49762.6639392213,0.1238532913,48.1789303157,18528188.570969531,11512882.5185442878,Venus
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2045-12-04,2045-Dec-04 19:19,2396027940000,27.9954597308,100783.6550308271,62623.0438717936,0.3942418633,153.3600848237,58977743.014511171,36647070.1619933198,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2047-07-14,2047-Jul-14 11:53,2446717980000,18.8265506643,67775.5823915952,42113.1111810443,0.4917208316,191.2794034924,73560389.041988692,45708306.2283682696,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2054-08-26,2054-Aug-26 16:31,2671374660000,24.4556435155,88040.3166556924,54704.8289797551,0.4752072456,184.8556185384,71089991.750326872,44173272.5317879536,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2061-10-04,2061-Oct-04 20:33,2895683580000,22.4267292768,80736.2253965174,50166.3507192972,0.3819263807,148.5693620923,57135373.049529109,35502274.5506313442,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2063-04-29,2063-Apr-29 13:32,2945079120000,26.1721008855,94219.5631879296,58544.3724708555,0.3299013333,128.3316186537,49352536.771840071,30666244.3373761398,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2068-11-14,2068-Nov-14 11:49,3120119340000,21.9534542281,79032.4352212262,49107.681762878,0.3001723192,116.7670321688,44905139.585280104,27902759.8701252752,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2070-05-11,2070-May-11 04:21,3167007660000,16.2186312641,58387.0725506207,36279.4562745787,0.3331146755,129.5816087695,49833245.920541185,30964943.151530953,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2075-12-12,2075-Dec-12 09:56,3343370160000,31.1776200072,112239.4320259592,69741.2181941301,0.4728750011,183.9483754279,70741092.940807657,43956476.8645013866,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2077-07-28,2077-Jul-28 10:47,3394694820000,21.7015277904,78125.5000452755,48544.1475142435,0.4993724075,194.2558665175,74705048.498772025,46419564.633322945,Earth
2001864,2001864,1864 Daedalus (1971 FA),Daedalus,1864,http://ssd.jpl.nasa.gov/sbdb.cgi?sstr=2001864,14.88,2.8090209395,6.2811617709,2809.0209394899,6281.1617709197,1.7454441502,3.9029317708,9215.9482591161,20607.4867845044,False,2084-09-06,2084-Sep-06 08:19,3619066740000,24.4016555384,87845.9599383408,54584.0632739096,0.4536134701,176.4556398689,67859608.930268687,42166005.7256024006,Earth
